sample_id,model,dice,iou,mask_ratio,fp_ratio,fn_ratio
benign_316,U-Net,0.623166295035794,0.452608250937607,0.35321044921875,0.0136512873682392,0.541213063763608
benign_316,U-KAN(no-KAN),0,0,0.35321044921875,0,1
benign_316,U-KAN,0.748307393520891,0.597836393414361,0.35321044921875,0.00233281493001555,0.400768964921375
benign_316,Attention-U-KAN,0.638109906715876,0.468547285763059,0.35321044921875,0.0122688785208225,0.525704164506653
benign_317,U-Net,0.52568532596176,0.3565625,0.082550048828125,0.182994454713494,0.57818853974122
benign_317,U-KAN(no-KAN),0,0,0.082550048828125,0.1090573012939,1
benign_317,U-KAN,0,0,0.082550048828125,0.135859519408503,1
benign_317,Attention-U-KAN,0,0,0.082550048828125,0.17264325323475,1
benign_320,U-Net,0.962140620552235,0.927043335161821,0.02606201171875,0.0673302107728337,0.0105386416861827
benign_320,U-KAN(no-KAN),0.944026733500418,0.893987341772152,0.02606201171875,0.110070257611241,0.00761124121779859
benign_320,U-KAN,0.952085682074408,0.908552985476062,0.02606201171875,0.0884074941451991,0.0111241217798595
benign_320,Attention-U-KAN,0.960503720663995,0.924008810572687,0.02606201171875,0.063231850117096,0.0175644028103044
benign_321,U-Net,0.417101147028154,0.263504611330698,0.0030670166015625,2.77611940298507,0.00497512437810945
benign_321,U-KAN(no-KAN),0.369230769230769,0.226415094339623,0.0030670166015625,2.42786069651741,0.223880597014925
benign_321,U-KAN,0.404921700223714,0.253856942496494,0.0030670166015625,2.54726368159204,0.0995024875621891
benign_321,Attention-U-KAN,0.360189573459716,0.219653179190751,0.0030670166015625,2.44278606965174,0.243781094527363
benign_327,U-Net,0.970641536788692,0.942957746478873,0.08599853515625,0.0078069552874379,0.049680624556423
benign_327,U-KAN(no-KAN),0.973688920708788,0.948726892221835,0.08599853515625,0.017388218594748,0.0347764371894961
benign_327,U-KAN,0.977900062128339,0.956755817992358,0.08599853515625,0.0216465578424414,0.0225337118523776
benign_327,Attention-U-KAN,0.974249689220387,0.949792243767313,0.08599853515625,0.0248403122782115,0.0266146202980837
benign_334,U-Net,0.932484076433121,0.873508353221957,0.02386474609375,0.0716112531969309,0.0639386189258312
benign_334,U-KAN(no-KAN),0.873201739712278,0.774940617577197,0.02386474609375,0.0767263427109974,0.165601023017903
benign_334,U-KAN,0.912778904665314,0.83955223880597,0.02386474609375,0.0281329923273657,0.136828644501279
benign_334,Attention-U-KAN,0.907845152449469,0.831242158092848,0.02386474609375,0.0191815856777494,0.152813299232737
benign_340,U-Net,0.84950224477845,0.738378011537156,0.258636474609375,0.0431858407079646,0.229734513274336
benign_340,U-KAN(no-KAN),0.947231759037535,0.899753357084133,0.258636474609375,0.076401179941003,0.0315044247787611
benign_340,U-KAN,0.931561304102762,0.871890270990671,0.258636474609375,0.0624188790560472,0.0736873156342183
benign_340,Attention-U-KAN,0.947645818692902,0.900500834724541,0.258636474609375,0.0601769911504425,0.0453097345132743
benign_343,U-Net,0.838789237668161,0.722340220119714,0.0782623291015625,0.00974848898420745,0.270618054201599
benign_343,U-KAN(no-KAN),0.898884490824037,0.816339869281046,0.0782623291015625,0.193215051666992,0.0259309806979918
benign_343,U-KAN,0.929059671162017,0.867517681559427,0.0782623291015625,0.130239812829012,0.0194969779684149
benign_343,Attention-U-KAN,0.869788986103963,0.769581056466302,0.0782623291015625,0.284460908559173,0.0115032170013648
benign_344,U-Net,0,0,0.049072265625,0,1
benign_344,U-KAN(no-KAN),0,0,0.049072265625,0,1
benign_344,U-KAN,0.800242865816636,0.667004048582996,0.049072265625,0.228855721393035,0.180348258706468
benign_344,Attention-U-KAN,0.605196128374936,0.433893352812272,0.049072265625,0.70273631840796,0.261194029850746
benign_35,U-Net,0.669763121226196,0.503491620111732,0.0115203857421875,0.896688741721854,0.0450331125827815
benign_35,U-KAN(no-KAN),0.932999373825924,0.874413145539906,0.0115203857421875,0.128476821192053,0.0132450331125828
benign_35,U-KAN,0.932459016393443,0.873464373464373,0.0115203857421875,0.0781456953642384,0.0582781456953642
benign_35,Attention-U-KAN,0.910569105691057,0.835820895522388,0.0115203857421875,0.15364238410596,0.0357615894039735
benign_356,U-Net,0.956200313939946,0.91607645289609,0.14849853515625,0.0590834360871352,0.0297986025482943
benign_356,U-KAN(no-KAN),0.951195219123506,0.90693257359924,0.14849853515625,0.0819975339087546,0.0187011919441019
benign_356,U-KAN,0.959054879588024,0.92133087593365,0.14849853515625,0.0592889436909166,0.0240443896424168
benign_356,Attention-U-KAN,0.956359979889392,0.916369592446286,0.14849853515625,0.0664817098232635,0.0227085902178381
benign_358,U-Net,0.880885387356969,0.787127053302045,0.0447235107421875,0.017741385192767,0.198908222449676
benign_358,U-KAN(no-KAN),0.801642710472279,0.668951336531871,0.0447235107421875,0.493346980552712,0.00102354145342886
benign_358,U-KAN,0.829330680687793,0.708424374848264,0.0447235107421875,0.40532241555783,0.00443534629819174
benign_358,Attention-U-KAN,0.855973095481796,0.74821063394683,0.0447235107421875,0.334698055271238,0.00136472193790515
benign_36,U-Net,0.635624820728559,0.465872459705676,0.102447509765625,1.12540959189753,0.00983020554066131
benign_36,U-KAN(no-KAN),0.958436634096544,0.920190422850742,0.102447509765625,0.0637473935061066,0.021149836163241
benign_36,U-KAN,0.956939191155077,0.917433751743375,0.102447509765625,0.0679177837354781,0.02025618111409
benign_36,Attention-U-KAN,0.957864357864358,0.919135973414567,0.102447509765625,0.0756627941614537,0.0113196306225797
benign_363,U-Net,0.91155934833204,0.837491090520314,0.021026611328125,0.0181422351233672,0.147314949201742
benign_363,U-KAN(no-KAN),0.87253719340571,0.773894436519258,0.021026611328125,0.0174165457184325,0.212626995645864
benign_363,U-KAN,0.894181960171808,0.80861581920904,0.021026611328125,0.0275761973875181,0.169085631349782
benign_363,Attention-U-KAN,0.92639405204461,0.862880886426593,0.021026611328125,0.0478955007256894,0.0957910014513788
benign_369,U-Net,0.614944875459371,0.443985849056604,0.0119171142578125,1.17157490396927,0.0358514724711908
